Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
0.43772016216200893,0.5455318636411407,0.5230897561069685,0.18706713067078484,0.08639916830394107,0.8064255877624538,0.609397351315395,0.972448601358366,Forest,Sandy,0.9670064062755488,1.0,1.0,0.0
0.25473386923314884,0.8579995541407098,0.18240540198152522,0.6635980080265964,0.8002718282095183,0.030320843294935396,0.31230409308024365,0.4984123268535675,Urban,Silt,0.4064113226839393,1.0,1.0,0.0
0.8411071977782001,0.6780605645472048,0.022048867632654845,0.4767680199776599,0.12866014145559912,0.03226309431490343,0.0989170941727317,0.6767689693929864,Urban,Peat,0.39550045403627754,0.0,1.0,1.0
0.03842600997330742,0.29599328664621893,0.35470782838195725,0.736451324434898,0.08026402587549003,0.9035030297784937,0.7824560424970883,0.046563387281685076,Agricultural,Clay,0.9777281542488868,1.0,1.0,1.0
0.9020155151861748,0.5615892193079083,0.9183150590027495,0.28084397084844404,0.9558573370818071,0.12368394963055346,0.4187328837063632,0.7083893813684837,Desert,Loam,0.5488835176985841,1.0,1.0,0.0
0.46160152293125023,0.7148647343041608,0.9966526386128478,0.65805424837788,0.48930286270483775,0.6701278602523469,0.648954822950205,0.10420692612391619,Water Body,Peat,0.08231287052322056,0.0,1.0,0.0
0.6373772063929628,0.7281163390053771,0.9454589722604299,0.1769928909987611,0.15259335871983337,0.795500639648576,0.6503084111997434,0.7803035270431395,Urban,Clay,0.4434053329597261,0.0,0.0,0.0
0.6595361656706911,0.6665359587720309,0.7294792099534203,0.5438222819544478,0.5699657911010908,0.4478860574894992,0.5468858885022682,0.8769393637551794,Urban,Sandy,0.6543203593830551,0.0,1.0,1.0
0.8953693100290547,0.8708555179009069,0.55817673851474,0.958001141059796,0.2632321397405291,0.54650122490157,0.17832291933266903,0.31541826123428,Forest,Peat,0.5701641351386193,1.0,0.0,0.0
0.636845255378788,0.8701503872319483,0.5907249458236572,0.6283525233524643,0.4643129837505954,0.2273879211384337,0.6161687497842849,0.8782238726973923,Agricultural,Peat,0.8452090579474478,1.0,1.0,1.0
0.614102472469764,0.5789136540917376,0.5390232007826301,0.04999888883214021,0.6246707109955646,0.9236550114354021,0.3220007262073885,0.482629758464829,Desert,Loam,0.9629076166880255,1.0,0.0,1.0
0.06666000127723848,0.42979873228463156,0.7071052293606007,0.9889703817081026,0.8692918533708462,0.3018134161250726,0.819330496639202,0.5715917755920513,Desert,Clay,0.05853415607405671,1.0,0.0,0.0
0.518548820563001,0.6415619821571278,0.41888674068013304,0.15689470809623107,0.003064798667344326,0.2178177291202678,0.1930387367928696,0.41095761789700525,Water Body,Clay,0.25512850119202923,0.0,1.0,1.0
0.15020151952103528,0.8182448405354239,0.6692543597558179,0.7182188196942331,0.2141334726318604,0.5254312090371127,0.2910471702826589,0.47653359038372045,Water Body,Silt,0.8997457250660262,0.0,0.0,1.0
0.7376389714019181,0.005495640295272053,0.12158188145802806,0.5326396403634215,0.09625809870261498,0.1905183861928863,0.4402913207665411,0.9083724408995515,Urban,Silt,0.872144613068388,1.0,0.0,0.0
0.5123609004203747,0.9920703352220364,0.26568627757532576,0.29441879412690497,0.09708529422662815,0.6867304003810819,0.7401724892105546,0.9474058971573602,Agricultural,Clay,0.015887775046937835,0.0,0.0,1.0
0.680416160587245,0.18277860013049713,0.8360779411790462,0.17734328413871642,0.9458028491811289,0.5151424263760653,0.7208987526744535,0.4458525840524059,Forest,Peat,0.5775918904180826,1.0,1.0,0.0
0.04167351625508464,0.4702007591823891,0.9038338031778469,0.17773524771647609,0.9361079382709607,0.14780618142984098,0.33703539446075664,0.5143625787556916,Water Body,Sandy,0.3193875368924102,0.0,1.0,0.0
0.08480531078419418,0.8720751120332706,0.5390394316392889,0.858579739304266,0.7493247550023379,0.0672426081430168,0.5107782850559355,0.11607456108946934,Desert,Silt,0.5304831251363483,0.0,0.0,1.0
0.7165223832798452,0.2249350458297617,0.03159214200390964,0.87309571010237,0.6430749801425014,0.13695447625524698,0.2341003136655097,0.325574125425224,Urban,Silt,0.2198168734528546,0.0,1.0,0.0
0.07209389407033101,0.4767485225130651,0.9270618611626029,0.4652405536095734,0.847991521100383,0.13662561405428686,0.7705422584072481,0.5132379982381704,Urban,Sandy,0.7057391105541365,1.0,0.0,0.0
0.0712660424804466,0.13245528678981877,0.702119448822823,0.10363832921448696,0.058394605583275194,0.31286359794859864,0.196553811838939,0.2025043596446084,Forest,Loam,0.33123307075214403,1.0,1.0,1.0
0.01210039753015757,0.39501058578498066,0.4140407246639796,0.8843507327261617,0.11947438407345734,0.8333194961668207,0.81955233223941,0.5765502224096019,Agricultural,Peat,0.6420628307455585,1.0,1.0,0.0
0.9567710173580986,0.17701894106750027,0.5984188747785814,0.4871162469162005,0.3171103266358564,0.05728952594591025,0.9371377478639455,0.6853279209719468,Desert,Silt,0.07510785503993256,1.0,0.0,0.0
0.7377135840726897,0.3635546825298955,0.42978995279984755,0.43885175051976677,0.832512764458617,0.12808931091915143,0.9919215071285195,0.6499957260056006,Urban,Loam,0.9629627965531655,1.0,0.0,0.0
0.3533436431631872,0.37339344217316894,0.4653595790502386,0.4074395618790147,0.4722368630260923,0.30291157152830156,0.8571894148440392,0.4424952791313957,Urban,Clay,0.2532050042102232,1.0,1.0,0.0
0.2966111387784359,0.9932443892635376,0.8868922451963721,0.3650875562851072,0.5035804812743453,0.55336278272838,0.2215574246651032,0.7693852349180736,Water Body,Silt,0.407577974407273,1.0,1.0,1.0
0.3497944210724323,0.9948870115648598,0.1610598224739883,0.5261135942059453,0.22925891579643992,0.7629268488985579,0.4164851726420379,0.31947383727672485,Desert,Sandy,0.3808156544957272,0.0,1.0,1.0
0.7748696782549016,0.11465523932233723,0.10363626134096271,0.6046663975650426,0.6483996563365128,0.9212463432777549,0.0886181438805923,0.46926654487961317,Forest,Clay,0.5959221715542495,0.0,0.0,0.0
0.6615534475384645,0.7259801284046261,0.00268101512172797,0.46652751375338075,0.8878650067194063,0.41210810316055707,0.16437661624736188,0.27009372716016766,Urban,Clay,0.10589718118888386,0.0,1.0,1.0
0.1852383860602268,0.05159975358928659,0.3139984556124782,0.8968364913167133,0.32951217618269457,0.10583365681168133,0.0494556570111766,0.6036524571281874,Desert,Peat,0.3336712439724504,1.0,0.0,0.0
0.17414889364335934,0.030041267903505087,0.1473873301766514,0.317724372699301,0.6191968128104947,0.21352178781981568,0.641189836363764,0.4406893590407859,Agricultural,Loam,0.8807476810347523,0.0,0.0,1.0
0.09841294457180938,0.10520065276570945,0.2199697391057207,0.5784313566460902,0.3319470290034336,0.2872589431537964,0.5332264141046886,0.21703806091304717,Desert,Peat,0.3976579229031659,0.0,0.0,1.0
0.6604852421581653,0.9655528068122021,0.011192505713417178,0.3000132358383134,0.7927377228714815,0.7861432487561621,0.9172749385997068,0.30813349055436146,Agricultural,Clay,0.23745054396194626,0.0,0.0,1.0
0.7645857862274458,0.9409249614367596,0.22718071972864978,0.7535073689340789,0.4749641788598849,0.6866820852836477,0.46300621146320875,0.27940929039367707,Agricultural,Peat,0.9031380024499545,1.0,1.0,0.0
0.2651127264962317,0.19381521870628815,0.3327124156336501,0.10213764122173419,0.33946742243731143,0.20901125782529817,0.642409337874999,0.9110149371411719,Forest,Sandy,0.5840108132580495,1.0,1.0,0.0
0.02093948167634524,0.16155221935426717,0.03152401117561937,0.18873425783460956,0.42005084755437316,0.8387947283855468,0.40156035242936017,0.5219573174263333,Urban,Silt,0.41624681773240096,0.0,0.0,1.0
0.08218419170680313,0.24043334312996617,0.6079454576832326,0.8013691010932773,0.0912148523073052,0.8592064706966941,0.8296683278737558,0.6526922063515923,Agricultural,Sandy,0.938163376588471,0.0,1.0,1.0
0.9681329938869627,0.5155093207655428,0.5688359274242882,0.18323166679197617,0.8661390372427207,0.8824910017949694,0.9266432560484592,0.9348420650125987,Forest,Clay,0.6981965899861912,1.0,0.0,0.0
0.2955200142196225,0.5696795759394851,0.09700192814718694,0.6258761019409224,0.9580950394744491,0.2750146599695641,0.4317121132068195,0.18213421221809822,Desert,Peat,0.6695526468316046,0.0,0.0,0.0
0.7694376981189919,0.22148727417781156,0.5950492132622901,0.9704476919209699,0.47741873104874166,0.13373100486026884,0.08247905617713036,0.9370025992548084,Urban,Loam,0.32745181024906744,0.0,0.0,1.0
0.6248356116933418,0.7566412786922045,0.9987527580718812,0.5229981309096199,0.22133034069440904,0.1039561203140667,0.16336049593451035,0.5396447606429908,Urban,Loam,0.5596831760247523,0.0,1.0,0.0
0.38204031002837296,0.30946750529804146,0.9445598179522123,0.18743142575282767,0.6646690996883446,0.40010682303722916,0.7206923862337038,0.8563024798710985,Forest,Clay,0.46951020445274133,0.0,1.0,0.0
0.20573610592816238,0.9221883749880102,0.002623255477223807,0.32075484494405937,0.45238491462438224,0.4293458896585358,0.32518602378672734,0.1679083455035364,Forest,Silt,0.39904573382697917,1.0,0.0,0.0
0.12141047340518313,0.6567179231363527,0.7954472350189263,0.823630579770056,0.2522945941163776,0.8682612467116977,0.7855706736038603,0.2728754271975671,Water Body,Peat,0.006340074534408935,0.0,1.0,0.0
0.615182173138964,0.4362950705894987,0.353609184832258,0.3517314084159989,0.03841812025355057,0.2677660178589717,0.7499245881271743,0.19409049432784148,Desert,Sandy,0.29386989022032983,1.0,1.0,1.0
0.7748499219039018,0.7899382477600515,0.06361260683726361,0.7236622527058933,0.8897273874871454,0.6269268019658777,0.6944344876586882,0.6534583469258,Water Body,Sandy,0.9794954005659864,1.0,1.0,1.0
0.6440819540632892,0.8179473959314989,0.29597864215714,0.7775125971124186,0.7967531421252863,0.788258459477453,0.8144193248103191,0.14066724906311384,Water Body,Loam,0.7803395625788578,1.0,1.0,0.0
0.5304464293055016,0.29039149836381783,0.3217357348298497,0.5012856709178756,0.8290262867433117,0.26916296343812185,0.756724833694975,0.7925945820952107,Urban,Sandy,0.6148880728193477,0.0,0.0,1.0
0.041951920924582276,0.3396359064874468,0.5232731134234314,0.7833771863129193,0.43984260676704356,0.267149527400043,0.6326848890256437,0.25037010226933565,Water Body,Silt,0.41674944372774086,0.0,1.0,0.0
0.9687619215168062,0.9360154237522198,0.6611329270253785,0.3169659846611716,0.7532722432686518,0.6691928278913266,0.003959383635955771,0.25541055795792644,Desert,Clay,0.076709625034653,1.0,1.0,0.0
0.7989374137151715,0.16462163708568378,0.7491177186529542,0.5162657085469009,0.5812344442207307,0.7261777628434691,0.5157063217361714,0.28106293147056083,Forest,Peat,0.609414683692716,1.0,0.0,1.0
0.29289650223172853,0.04200245550209242,0.24589110077850335,0.6867011679603946,0.3747752709688724,0.9598201834057976,0.5953282069061315,0.7464483629209748,Urban,Sandy,0.2722219609584206,0.0,0.0,1.0
0.98024684940755,0.45400332346176114,0.3217697937770523,0.16810394879572765,0.8427629297277746,0.8499906635453616,0.9609333552772407,0.924321561116362,Urban,Clay,0.5761019204820303,1.0,0.0,0.0
0.6020469334820711,0.8012387783949463,0.30837895996880704,0.2736755897528561,0.9987853465163854,0.8220994796245495,0.650589440440259,0.9076113640352479,Water Body,Peat,0.9470553159327175,1.0,1.0,1.0
0.582582280194917,0.771690102051005,0.36274212059969824,0.6521720433984208,0.8993056700579808,0.692353381202653,0.5755375856540746,0.10114999410032377,Desert,Clay,0.7860034927667768,1.0,0.0,1.0
0.7482815106064256,0.9195870724819187,0.9997552959396666,0.65549627841713,0.7762098457637635,0.11848634563370652,0.5412377716244159,0.26237377429541264,Forest,Sandy,0.9606279015080801,0.0,1.0,0.0
0.8119968491215539,0.5331671038704612,0.7780096606312381,0.49340376633486477,0.7475245672251067,0.8092884205540593,0.10308268459505948,0.6722233125285801,Desert,Clay,0.8377531537546381,1.0,1.0,1.0
0.6566600053160874,0.09993020250588952,0.9750858222158099,0.795751833692608,0.6502611011796007,0.9353775879210104,0.4275978665395218,0.6185783126019159,Agricultural,Silt,0.08742072415949098,0.0,0.0,1.0
0.12812177447589984,0.5886683410604412,0.693164932713441,0.4821535899940324,0.8536388233891974,0.39073624199219054,0.13416341778954116,0.3499882698899487,Desert,Loam,0.09668702060347784,0.0,0.0,1.0
0.33835533467043555,0.7784191774145296,0.40628236093684733,0.8815072796384578,0.4930864977463162,0.31367508699749114,0.05245806677011189,0.8629332843049765,Agricultural,Peat,0.6771578875571218,1.0,1.0,0.0
0.9283449032023864,0.09319208178129851,0.38975341073300185,0.7360570038577114,0.1817208766722303,0.5225091253825772,0.3293901967922599,0.13036949661374342,Urban,Peat,0.6563600170706712,0.0,0.0,1.0
0.22467002141807496,0.1725398441109252,0.4886049177724184,0.31475736611057176,0.7680672352767013,0.9565129152879497,0.6455466215198189,0.6390647721763821,Desert,Silt,0.3797825851541072,0.0,0.0,1.0
0.37226482059575416,0.01213574320755445,0.416883002505387,0.3953339291134999,0.9195306387684101,0.05082733563829367,0.8670303026654008,0.27302406156551384,Desert,Clay,0.05340385755570248,0.0,1.0,1.0
0.4321922960711752,0.5936331025522863,0.828400018680783,0.6678255095039728,0.3413507761247566,0.7089209370187612,0.8105660717739418,0.5271789951012051,Desert,Peat,0.7137638282028547,1.0,1.0,0.0
0.43952255763589093,0.886783194909804,0.46502231571763164,0.8946404719829413,0.7830014748657961,0.8147159014431684,0.29459066302880993,0.3874553262406872,Water Body,Loam,0.10473249114602495,1.0,1.0,0.0
0.6131081779199411,0.6706617804535233,0.29560973436814586,0.1787418337317973,0.27371817161391143,0.7887949532527516,0.04575304397356922,0.9798548650470825,Urban,Sandy,0.6353787765932776,0.0,1.0,0.0
0.9433415090453312,0.9821110941141877,0.7749261727748309,0.5147692770965758,0.9426255677284529,0.5668049327567367,0.4026416843928,0.4866863247512429,Desert,Peat,0.04788398642850672,1.0,0.0,0.0
0.24075184884434625,0.06289055624824019,0.854498022209358,0.11880456602139355,0.6834747311354237,0.9206178447020212,0.31469176662222587,0.9762122298569594,Forest,Silt,0.18171643763962586,1.0,0.0,1.0
0.12152546534989572,0.9030536777995785,0.42044269907966386,0.2795100388936975,0.5692846346943904,0.13452457305558296,0.3712098049891105,0.25495589679015074,Urban,Silt,0.5564601001655447,0.0,0.0,0.0
0.1975169174678289,0.8141001611822727,0.6678587213417392,0.6861241385480125,0.7798881959945865,0.24515901582326421,0.5591532643878824,0.7680066952329001,Desert,Loam,0.5972414736831727,1.0,0.0,1.0
0.8871740604441791,0.31415694864946603,0.058765057089095296,0.07774590450523106,0.8132506962454054,0.3069689707434894,0.030160901576170907,0.7171109141917393,Forest,Silt,0.6720054155340349,1.0,0.0,0.0
0.6459890737970833,0.9735955749449363,0.5294946415643276,0.6624962536251069,0.8923929527785778,0.008669573393528474,0.3707507402687513,0.8477313732008936,Water Body,Clay,0.11052558903874987,1.0,0.0,0.0
0.2859792213558746,0.28784704827871344,0.0449396265772638,0.9010003488866676,0.901142977554553,0.37068630455141777,0.5586873626617722,0.6936542733762335,Forest,Peat,0.4445046923784737,0.0,1.0,0.0
0.8161752282825107,0.8893541256074973,0.029147005491223787,0.969574342247727,0.0526764380795125,0.1606624489380004,0.4309508056473907,0.6824030396617653,Urban,Peat,0.13364997154698505,0.0,1.0,1.0
0.861611642232331,0.8807959855107763,0.6129669228017744,0.21667350154758613,0.12289635156675638,0.724667530814061,0.6673460446271192,0.6607461782231724,Urban,Peat,0.9364061567546202,0.0,0.0,1.0
0.8467516162841122,0.7576763482913086,0.30333189284385276,0.7490543391608491,0.8260809759630023,0.41497289856196257,0.1859695774738096,0.9851726932747963,Agricultural,Clay,0.8343788886149213,1.0,1.0,1.0
0.9191851038878266,0.5634439653325665,0.7425983095892754,0.9265652028700628,0.9460771016500155,0.7044994394706734,0.15364713988724177,0.22802589137261958,Agricultural,Clay,0.5647142649236498,0.0,1.0,0.0
0.2523035529411114,0.11987292557032736,0.8961663048185482,0.09138352808153938,0.3076688304776298,0.2936650229418789,0.3077828911997347,0.02999131873954186,Agricultural,Peat,0.43063994325151583,0.0,0.0,1.0
0.7552523090693297,0.5319378876916587,0.13936355674930834,0.41410758732340747,0.00858546499113444,0.1319183827741,0.10151802481955213,0.6780136870759258,Water Body,Peat,0.3246433314479886,0.0,1.0,0.0
0.4606632797733189,0.35672159786700275,0.7245813345709813,0.9196030160565395,0.3227028417387609,0.13198966380716387,0.2361287595304205,0.1722516677542008,Urban,Silt,0.7857538938507753,0.0,0.0,1.0
0.8422345026265283,0.7922438162203639,0.5145475884689001,0.20282580539155642,0.38286447121641065,0.20326929217819656,0.08668463355230993,0.6794271131024182,Water Body,Sandy,0.50969867745844,1.0,0.0,0.0
0.7286932501446817,0.7581480480524252,0.1120876196124691,0.9339570358069302,0.7610505628652633,0.11521517985926766,0.401940855402906,0.31963687887636594,Urban,Clay,0.011907430427042676,1.0,0.0,1.0
0.7766641210704908,0.9106668732690071,0.6516403694369679,0.5273005182564046,0.047570050475650216,0.22055380171780814,0.7115988517461829,0.04323272668211414,Agricultural,Silt,0.5702909217654981,0.0,1.0,1.0
0.6563431425202032,0.014675836116303687,0.6095083664697173,0.09990914270797796,0.21263298090331129,0.5790657152250227,0.2864341603366296,0.769834221033932,Agricultural,Peat,0.8570745470344054,1.0,0.0,1.0
0.17746930385164517,0.8091339338961776,0.5156696226851792,0.44996904757736506,0.8939917120347708,0.2563452029386666,0.0034628016946529616,0.05153129952132479,Forest,Peat,0.6065038715069241,0.0,1.0,1.0
0.5451755447456968,0.9385229071856718,0.9265594209979875,0.32632619904948573,0.1548105760252373,0.3429617031451447,0.5571205794966829,0.22406542135793278,Agricultural,Peat,0.07032059104013966,1.0,0.0,0.0
0.9849476414249356,0.7893265526907199,0.5211082516657268,0.2822596384921957,0.7592647704837037,0.05272917572913183,0.6920729967369734,0.3363643658811764,Agricultural,Sandy,0.5903990635227649,0.0,0.0,0.0
0.9376520653205063,0.1300670102070104,0.9906127571374341,0.5415871110616884,0.3613097897235938,0.8922619910264546,0.39127309425797413,0.1326532542337261,Desert,Clay,0.7498888769931564,1.0,0.0,1.0
0.04317479276716135,0.0811402592690389,0.5092556253327765,0.4836917112286931,0.6626730265181052,0.13816205659769243,0.29690205488923227,0.9136720557117183,Urban,Peat,0.7385069097024728,0.0,0.0,1.0
0.16485164100466648,0.02069231483695244,0.11582095710012014,0.4820658286382274,0.07383305917920785,0.34868137041258584,0.49065237569713016,0.6218650005775691,Agricultural,Silt,0.5415165670146206,1.0,1.0,1.0
0.13175586984827675,0.6287339245378469,0.4704923586657503,0.08815525049503586,0.28655398595225373,0.37949690328899016,0.1010281635154135,0.8754891083286022,Desert,Loam,0.7529615466798729,1.0,1.0,1.0
0.7261817446825282,0.6296615666339683,0.1823074646363076,0.8024861136523302,0.4247919422399505,0.7721709128827342,0.6440297926820362,0.6820959262118559,Desert,Loam,0.11768967270400299,0.0,1.0,1.0
0.8180141597458332,0.9869858561600007,0.5971732335042788,0.4815378702478774,0.8572341129373793,0.48356765968190574,0.733452608615621,0.9920682849719997,Desert,Sandy,0.261378478962389,1.0,1.0,1.0
0.21356251070472615,0.397978125693587,0.6931860514675438,0.8210777801921212,0.5635042474170586,0.38297418078335876,0.7047694937700659,0.5251566563914662,Agricultural,Clay,0.2268785177943684,0.0,0.0,0.0
0.5059897997014012,0.33182582844309405,0.4684560866667317,0.824767390605327,0.04521057270900575,0.6959141008460107,0.328587479081753,0.0536469052713921,Water Body,Clay,0.3485308092731071,1.0,1.0,0.0
0.8409385968012864,0.6244126193855173,0.09766921550966695,0.31719835531137,0.8018855922566188,0.5970473572365658,0.8429296477773824,0.16076961521185795,Water Body,Sandy,0.6366833917414398,1.0,0.0,1.0
0.7330053853509197,0.825643234889883,0.46866223687755226,0.004341705656083439,0.05450718310833719,0.07813152203694573,0.9471282146000549,0.5884526544171663,Urban,Loam,0.5139186008013541,1.0,1.0,1.0
0.5423850110312162,0.9368344103031181,0.0814180712556632,0.9114371614716534,0.9343914912133398,0.3127133137103917,0.2969764197110544,0.347687157460556,Water Body,Loam,0.4669516467404413,1.0,0.0,1.0
0.5905096427855977,0.8031534903007351,0.6821782120111891,0.7608536262304879,0.21171014970302182,0.9786669662026071,0.26260143809487424,0.11279154162655292,Agricultural,Peat,0.5637724092086858,0.0,1.0,1.0
0.5084983910950641,0.42661560238178536,0.7904364112265414,0.10726960806788033,0.4879311647081275,0.4833599951320523,0.7042442715689063,0.23807041768499604,Urban,Silt,0.4007134470106923,1.0,0.0,1.0
0.29762430664191497,0.6349043712283681,0.9624738283585412,0.7018732176554013,0.07226745483396524,0.4242137964294662,0.7084228953304672,0.47456169062785364,Urban,Peat,0.9648510014129141,0.0,1.0,0.0
0.5651764982174433,0.8563410391617501,0.1487758751407467,0.02002206005901508,0.5617206965421538,0.14992167410941787,0.5104434820454596,0.5181839503197969,Urban,Clay,0.013116700442175333,1.0,0.0,1.0
0.6890762291554623,0.49056620530793743,0.5324505600803673,0.02775953318065144,0.4972341355886992,0.8391194195052156,0.9235857872491642,0.9346895112262952,Forest,Peat,0.3083230367091994,0.0,0.0,1.0
0.8735680764606752,0.21657934429979786,0.567572760204827,0.5259313908092214,0.41025009121957867,0.1333086084033362,0.14612969319849117,0.09057232502020429,Agricultural,Clay,0.9856525118206408,1.0,1.0,0.0
0.6364668159442166,0.1696051992303408,0.9225641623294412,0.09605265576979766,0.03555776625743173,0.10508253495156605,0.4773739627548027,0.3577686384621042,Agricultural,Peat,0.923812580693536,0.0,1.0,0.0
0.7613337050623105,0.0,0.6273208250075482,0.9645394853550283,0.8789588341922987,0.43902209500887196,0.03495703278581047,0.5060481979441009,Water Body,Silt,0.8333149930412059,1.0,0.0,1.0
0.16010706550741838,0.7182475430012089,0.14548292911086036,0.8940189454575165,0.8026556520794679,0.4366684620735453,0.052416233917500055,0.11316641719379433,Water Body,Peat,0.15485518078996585,0.0,0.0,0.0
0.4616815562530189,0.11096531005771199,0.43636741017403496,0.6499469902743493,0.6330415106893115,0.9815280209418389,0.05344542321708423,0.6878473526393123,Agricultural,Peat,0.8067943893049325,1.0,0.0,0.0
0.009322725593839953,0.2437381260525452,0.6548107579752916,0.06371720758403265,0.572238761867175,0.1275338205474873,0.49180341718843523,0.515029367279244,Forest,Peat,0.09202382809757109,0.0,1.0,1.0
0.24673976174913947,0.29778794704181405,0.7003393609304454,0.3248999530852209,0.6949606826372958,0.4838519245857457,0.5890362159592117,0.45949903830598343,Desert,Clay,0.0778134577515629,1.0,1.0,0.0
0.7266636914840274,0.5603526316300083,0.8631528849546306,0.3717978308575301,0.14397969955141127,0.20125071308852666,0.003219242105070075,0.6561178149507073,Forest,Peat,0.08076971996324028,1.0,1.0,1.0
0.9920899528141403,0.39789220887370874,0.18048555383713444,0.4809782697548179,0.9326690967382655,0.7018036987989373,0.6326433697962731,0.28775803278613477,Forest,Loam,0.5823684713287061,1.0,0.0,1.0
0.09919562452337638,0.6746733908498324,0.9516340528477991,0.16893385489433765,0.28466924833249296,0.3917053691817414,0.48971478432362114,0.33928357791114844,Water Body,Loam,0.6899106332188205,0.0,1.0,1.0
0.4016007362483958,0.055493840250771975,0.059099984499908,0.5776309696409573,0.6565028089165678,0.648504032870089,0.22366154218992762,0.16260993829567005,Forest,Silt,0.25591097537131113,1.0,1.0,1.0
0.8002945897172078,0.12381028729929328,0.9838587824297833,0.4358593287056244,0.6067659999063666,0.33842601352282753,0.01483860974846074,0.5237294620926352,Water Body,Sandy,0.6529679406004746,0.0,0.0,1.0
0.20408399270387523,0.4991700245116307,0.8578451982208957,0.9474962421126252,0.6366256298878259,0.5645763612367324,0.1559235513441798,0.37237366504231145,Water Body,Peat,0.4580686521589199,1.0,1.0,1.0
0.555236532693844,0.33688550988201726,0.6603218231672888,0.9363921080213592,0.8789745793249659,0.4691607912904502,0.6004104984068119,0.2602671979205991,Urban,Peat,0.9736166785753118,1.0,0.0,1.0
0.7332752159341387,0.29572449765640296,0.7350555375028142,0.5655906794960623,0.29590766458697737,0.3743822788613602,0.6589524352197142,0.12464396974331227,Forest,Clay,0.3440077706600434,0.0,1.0,1.0
0.616154941316639,0.06688591337557376,0.07265457291857658,0.6444831139189151,0.748964847505886,0.537553309809995,0.6471665946739399,0.02310108174030423,Forest,Sandy,0.6831742655492065,0.0,1.0,1.0
0.18806838471873866,0.8957700709147928,0.04143783644869847,0.13782072309575066,0.598401009718004,0.3838166269197296,0.15298096418609775,0.19327152742708342,Forest,Sandy,0.12772314898315063,1.0,1.0,1.0
0.35547743059815196,0.6918219791622386,0.101732642298479,0.22336598604223717,0.07604698554737532,0.806065751442042,0.9114730693098833,0.2473592404263531,Agricultural,Peat,0.05853429846382774,1.0,0.0,1.0
0.7840106186433837,0.12148870911774867,0.08732454030392284,0.9009046114482098,0.4141564113986913,0.4952632105356299,0.41092038568407346,0.48543003748241287,Desert,Peat,0.6258997424517689,0.0,1.0,1.0
0.5543778451025084,0.06490333029641171,0.5474136597900118,0.6993115528061035,0.8379722012580746,0.9031809154682746,0.7681830338739526,0.24092802766352828,Desert,Peat,0.25341348089572385,1.0,1.0,0.0
0.00521951312329294,0.9749418701149621,0.2154275627122909,0.18946561641638238,0.31534471354338045,0.22281112369317208,0.16630731633206314,0.8177319321848842,Agricultural,Sandy,0.9149690391774051,0.0,1.0,0.0
0.7612028895925387,0.6811734632483799,0.8602841014382252,0.5703280542832854,0.48226865087874277,0.11212315448952742,0.4705716368942704,0.47411973772968047,Forest,Loam,0.015526391073714618,0.0,1.0,0.0
0.03531009999374585,0.41739554534482926,0.44576609226571157,0.9349578188426653,0.48864361997232214,0.38098511475296076,0.5215536839311196,0.6238397773720753,Water Body,Clay,0.9416441720651032,1.0,0.0,1.0
0.7459414260134204,0.7017367431174342,0.6955647027433434,0.34524019828637964,0.6180206874043468,0.18366375351730496,0.7705322259204478,0.207861319579836,Agricultural,Loam,0.020243143569274258,1.0,0.0,1.0
0.2025284609738211,0.7563502092871888,0.6529210443737309,0.1858550141670492,0.8840405419186854,0.3931379836899684,0.6216094984237905,0.4161041877081458,Water Body,Peat,0.6475562153226042,0.0,1.0,0.0
0.958343561445369,0.779986130421258,0.31985198025798,0.9422234158290929,0.17353020004621506,0.20741676919940483,0.399264037693715,0.6028010069820737,Agricultural,Sandy,0.8440731823881169,1.0,1.0,0.0
0.36803730533372775,0.47783085636049816,0.24315522916597998,0.46135955334106876,0.504622646945863,0.8682675581445207,0.2824083928017562,0.3109951530983316,Forest,Loam,0.429858249566275,1.0,0.0,1.0
0.3270161117193776,0.42982512744616863,0.34245855311168283,0.41732667335025897,0.42426944073308037,0.5679351352618499,0.9732513526109277,0.336153087134511,Forest,Sandy,0.660070455284919,1.0,0.0,1.0
0.1489201923756281,0.01087287217571098,0.796727485923337,0.2676195130524255,0.2959165484330749,0.49761503691990944,0.28442490715669555,0.8075010140742178,Agricultural,Peat,0.2935823646507023,0.0,1.0,1.0
0.3056824395939113,0.9266151956855324,0.5863149989510781,0.8917725281579099,0.9196324460857728,0.7877908115766634,0.12927881144921705,0.8372647880027535,Forest,Loam,0.4646507579769098,1.0,1.0,0.0
0.8768969009742129,0.6032906509088031,0.2535278444574566,0.8457940611713168,0.008154719759681295,0.13036754192602285,0.30032082801088844,0.5329467757485513,Urban,Sandy,0.17292090312701935,1.0,0.0,1.0
0.996615669478344,0.2030434850425597,0.8179186733511508,0.40307199276316846,0.12209350038609512,0.8570651996846959,0.32685593377766575,0.8965092751267477,Agricultural,Silt,0.22877780690398353,1.0,0.0,0.0
0.3684061929772453,0.9196598799486746,0.054719313992602714,0.030614360970490306,0.7333604133849426,0.4833288481666759,0.12766346276308166,0.736739795635738,Forest,Loam,0.8943413309531194,1.0,0.0,0.0
